Наименование,Описание,Рубрики,Адрес,Комментарий к адресу,Почтовый индекс,Микрорайон,Район,Город,Округ,Регион,Страна,Часы работы,Часовой пояс,Рейтинг,Количество отзывов,Телефон 1,Телефон 2,Телефон 3,E-mail 1,E-mail 2,E-mail 3,Веб-сайт 1,Веб-сайт 2,Веб-сайт 3,Instagram 1,Instagram 2,Instagram 3,Twitter 1,Twitter 2,Twitter 3,Facebook 1,Facebook 2,Facebook 3,ВКонтакте 1,ВКонтакте 2,ВКонтакте 3,WhatsApp 1,WhatsApp 2,WhatsApp 3,Viber 1,Viber 2,Viber 3,Telegram 1,Telegram 2,Telegram 3,YouTube 1,YouTube 2,YouTube 3,Skype 1,Skype 2,Skype 3,ID объекта,Широта,Долгота,ID здания,Название здания,ID этажа,Количество филиалов,ID сети,Название сети,Специализация сети,Главная рубрика,POI-категория,Кол-во рубрик,Кол-во атрибутов,Дата обновления,Удалён,ID сегмента,ID региона,2GIS URL,Тип,Ожидаемое кол-во (2GIS),Ссылка запроса
Food Shoper,интернет-магазин,Продуктовые магазины; Доставка продуктов,"улица Строителей, 4 ст2",,119311,,Гагаринский,Москва,,Москва,Россия,Пн: 16:00-21:00; Вт: 16:00-21:00; Ср: 16:00-21:00; Чт: 16:00-21:00; Пт: 16:00-21:00,+03:00,,,89252488801,89257770967,,,,,http://foodshoper.ru,,,,,,,,,,,,https://vk.com/foodshoper,,,https://wa.me/79252488801,https://wa.me/79257770967,,,,,,,,https://youtube.com/channel/UCYesd80J7NaBdzNWx1eQrfQ,,,,,,70000001080786840,55.686847,37.536078,4504235282985871,,,1,70000001080786839,Food Shoper,интернет-магазин,Продуктовые магазины,shop,2,7,2026-04-09T03:00:00Z,,0,32,https://2gis.com/firm/70000001080786840,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Foodport market,магазин,Продуктовые магазины,"улица Маяковского, 4",1 этаж,141090,Юбилейный м-н,,Королёв,Королёв городской округ,Московская область,Россия,Пн: 10:00-22:00; Вт: 10:00-22:00; Ср: 10:00-22:00; Чт: 10:00-22:00; Пт: 10:00-22:00; Сб: 10:00-22:00; Вс: 10:00-22:00,+03:00,,,89150029222,,,,,,,,,,,,,,,,,,,,,https://wa.me/79150029222,,,,,,,,,,,,,,,70000001041272607,55.929383,37.846312,4504235283031142,,,1,70000001041272606,Foodport market,магазин,Продуктовые магазины,shop,1,5,2026-07-08T13:11:23Z,,0,32,https://2gis.com/firm/70000001041272607,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Food,продовольственный магазин,Продуктовые магазины,"Комсомольская улица, 41/1",,142400,Центральный м-н,,Ногинск,Богородский городской округ,Московская область,Россия,Пн: 06:00-21:00; Вт: 06:00-21:00; Ср: 06:00-21:00; Чт: 06:00-21:00; Пт: 06:00-21:00; Сб: 06:00-21:00; Вс: 06:00-21:00,+03:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70000001039950473,55.850896,38.442866,4504235283321404,,,1,70000001039950472,Food,продовольственный магазин,Продуктовые магазины,shop,1,7,2026-01-21T09:02:05Z,,0,32,https://2gis.com/firm/70000001039950473,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Food Shoper,интернет-магазин,Продуктовые магазины; Доставка продуктов,"улица Строителей, 4 ст2",,119311,,Гагаринский,Москва,,Москва,Россия,Пн: 16:00-21:00; Вт: 16:00-21:00; Ср: 16:00-21:00; Чт: 16:00-21:00; Пт: 16:00-21:00,+03:00,,,89252488801,89257770967,,,,,http://foodshoper.ru,,,,,,,,,,,,https://vk.com/foodshoper,,,https://wa.me/79252488801,https://wa.me/79257770967,,,,,,,,https://youtube.com/channel/UCYesd80J7NaBdzNWx1eQrfQ,,,,,,70000001080786840,55.686847,37.536078,4504235282985871,,,1,70000001080786839,Food Shoper,интернет-магазин,Продуктовые магазины,shop,2,7,2026-04-09T03:00:00Z,,0,32,https://2gis.com/firm/70000001080786840,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Foodport market,магазин,Продуктовые магазины,"улица Маяковского, 4",1 этаж,141090,Юбилейный м-н,,Королёв,Королёв городской округ,Московская область,Россия,Пн: 10:00-22:00; Вт: 10:00-22:00; Ср: 10:00-22:00; Чт: 10:00-22:00; Пт: 10:00-22:00; Сб: 10:00-22:00; Вс: 10:00-22:00,+03:00,,,89150029222,,,,,,,,,,,,,,,,,,,,,https://wa.me/79150029222,,,,,,,,,,,,,,,70000001041272607,55.929383,37.846312,4504235283031142,,,1,70000001041272606,Foodport market,магазин,Продуктовые магазины,shop,1,5,2026-07-08T13:11:23Z,,0,32,https://2gis.com/firm/70000001041272607,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Fresh51 market,,Продуктовые магазины,"Можайское шоссе, 51",1 этаж,143026,,,,Одинцовский городской округ,Московская область,Россия,Пн: 08:00-23:00; Вт: 08:00-23:00; Ср: 08:00-23:00; Чт: 08:00-23:00; Пт: 08:00-23:00; Сб: 08:00-23:00; Вс: 08:00-23:00,+03:00,1.4,1,89269192888,89636576111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70000001062477341,55.707156,37.379718,4504235283029242,,,1,70000001062477340,Fresh51 market,,Продуктовые магазины,shop,1,5,2025-11-21T10:12:26Z,,0,32,https://2gis.com/firm/70000001062477341,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
FreshClass,,Продуктовые магазины,"Ленинградский проспект, 29 к1",,125284,,Беговой,Москва,,Москва,Россия,Пн: 08:00-23:00; Вт: 08:00-23:00; Ср: 08:00-23:00; Чт: 08:00-23:00; Пт: 08:00-23:00; Сб: 08:00-23:00; Вс: 08:00-23:00,+03:00,5.0,1,89168282521,,,,,,http://t.me/freshclass_freshclass,,,,,,,,,,,,https://vk.com/freshclass.shop,,,,,,,,,,,,,,,,,,70000001097020276,55.785428,37.562905,4504235312286788,,,1,70000001097020275,FreshClass,,Продуктовые магазины,shop,1,8,2026-02-04T14:01:59Z,,0,32,https://2gis.com/firm/70000001097020276,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Funny Tomatto,,Продуктовые магазины,"Ореховая улица, 10",,601024,,,,Киржачский район,Владимирская область,Россия,Пн: 09:00-20:00; Вт: 09:00-20:00; Ср: 09:00-20:00; Чт: 09:00-20:00; Пт: 09:00-20:00; Сб: 09:00-20:00; Вс: 09:00-20:00,+03:00,,,89035505141,,,,,,,,,,,,,,,,,,,,,https://wa.me/79035505141,,,,,,,,,,,,,,,70000001087177781,56.121469,38.614862,70030076268330989,,,1,70000001087177780,Funny Tomatto,,Продуктовые магазины,shop,1,6,2025-09-09T11:00:03Z,,0,32,https://2gis.com/firm/70000001087177781,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Galetta,минимаркет,Продуктовые магазины,"Совхозная улица, 14",1 этаж,141406,Левобережный м-н,,Химки,Химки городской округ,Московская область,Россия,Пн: 08:00-22:00; Вт: 08:00-22:00; Ср: 08:00-22:00; Чт: 08:00-22:00; Пт: 08:00-22:00; Сб: 08:00-22:00; Вс: 08:00-22:00,+03:00,3.7,11,89254568706,,,,,,http://jivo.chat/yGyTIvbJAQ,,,,,,,,,,,,https://vk.com/public211512977,,,,,,,,,,,,,,,,,,70000001035336116,55.900612,37.474726,4504235283111603,,,2,70000001035258993,Galetta,минимаркет,Продуктовые магазины,shop,1,9,2025-12-01T14:09:58Z,,0,32,https://2gis.com/firm/70000001035336116,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Globо handels,магазин продуктов,Продуктовые магазины,"Калужское шоссе 22 километр, 10",А-085 павильон; 1 этаж,108802,,Коммунарка,Москва,,Москва,Россия,Пн: 09:00-20:00; Вт: 09:00-20:00; Ср: 09:00-20:00; Чт: 09:00-20:00; Пт: 09:00-20:00; Сб: 09:00-20:00; Вс: 09:00-20:00,+03:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70000001082656076,55.600575,37.469186,4504235283119276,ФУД СИТИ,70030076482998368,1,70000001082656075,Globо handels,магазин продуктов,Продуктовые магазины,shop,1,5,2026-06-24T16:02:48Z,,0,32,https://2gis.com/firm/70000001082656076,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Hal маркет,магазин продуктов,Продуктовые магазины,"улица Малое Понизовье, 2",1 этаж,108802,,Коммунарка,Москва,,Москва,Россия,Пн: 09:00-21:00; Вт: 09:00-21:00; Ср: 09:00-21:00; Чт: 09:00-21:00; Пт: 09:00-21:00; Сб: 09:00-21:00; Вс: 09:00-21:00,+03:00,,,89265000095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70000001087787488,55.604928,37.414857,70030076221763081,,,1,70000001087787486,Hal маркет,магазин продуктов,Продуктовые магазины,shop,1,5,2025-11-18T11:53:59Z,,0,32,https://2gis.com/firm/70000001087787488,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Hall Market,минимаркет,Продуктовые магазины,"1-й Волоколамский проезд, 10 ст1",1 этаж,123060,,Щукино,Москва,,Москва,Россия,Пн: 08:00-18:30; Вт: 08:00-18:30; Ср: 08:00-18:30; Чт: 08:00-18:30; Пт: 08:00-18:30,+03:00,,,89588122878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70000001047114235,55.804335,37.49015,4504235283039785,,,1,70000001047114234,Hall Market,минимаркет,Продуктовые магазины,shop,1,6,2026-04-30T16:14:42Z,,0,32,https://2gis.com/firm/70000001047114235,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
HalМаркет,магазин продуктов,Продуктовые магазины,,,141720,,,Долгопрудный,Долгопрудный городской округ,Московская область,Россия,Пн: 09:00-21:00; Вт: 09:00-21:00; Ср: 09:00-21:00; Чт: 09:00-21:00; Пт: 09:00-21:00; Сб: 09:00-21:00; Вс: 09:00-21:00,+03:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70000001114029034,55.976048,37.495594,70030077058747549,,,1,70000001114029033,HalМаркет,магазин продуктов,Продуктовые магазины,shop,1,2,2026-05-05T11:26:31Z,,0,32,https://2gis.com/firm/70000001114029034,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
I-horeca,,Продуктовые магазины,"Калужское шоссе 22 километр, 10","3-071, 3-073 павильон; 1 этаж",108802,,Коммунарка,Москва,,Москва,Россия,Пн: 07:00-21:00; Вт: 07:00-21:00; Ср: 07:00-21:00; Чт: 07:00-21:00; Пт: 07:00-21:00; Сб: 09:00-19:00; Вс: 09:00-19:00,+03:00,,,89999884448,,,,,,,,,,,,,,,,,,,,,https://wa.me/79999884448,,,,,,https://t.me/+79999884448,,,https://youtube.com/channel/UCm9VYDcIJEqwxlnK3bxhT9w,,,,,,70000001087176783,55.600394,37.475169,4504235283119276,ФУД СИТИ,,1,70000001087176782,I-horeca,,Продуктовые магазины,shop,1,3,2026-06-26T16:06:24Z,,0,32,https://2gis.com/firm/70000001087176783,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
M&m,минимаркет,Продуктовые магазины,"Триумфальная улица, 2",1 этаж,143002,,,Одинцово,Одинцовский городской округ,Московская область,Россия,Пн: 08:00-23:00; Вт: 08:00-23:00; Ср: 08:00-23:00; Чт: 08:00-23:00; Пт: 08:00-23:00; Сб: 08:00-23:00; Вс: 08:00-23:00,+03:00,4.4,7,89252820405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70000001006681751,55.656975,37.233298,4504235283118946,,,5,4504136499885162,M&m,универсам,Продуктовые магазины,shop,1,6,2026-02-11T16:44:59Z,,0,32,https://2gis.com/firm/70000001006681751,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
M&m,универсам,Продуктовые магазины,"улица Бориса Пастернака, 45 к2",1 этаж,108849,Переделкино Ближнее м-н,Внуково,Москва,,Москва,Россия,Пн: 08:00-23:00; Вт: 08:00-23:00; Ср: 08:00-23:00; Чт: 08:00-23:00; Пт: 08:00-23:00; Сб: 08:00-23:00; Вс: 08:00-23:00,+03:00,4.4,20,89639720015,,,,,,,,,,,,,,,,,,,,,https://wa.me/79037331500,,,,,,,,,,,,,,,70000001046966573,55.638447,37.307621,4504235295541614,,,5,4504136499885162,M&m,универсам,Продуктовые магазины,shop,1,6,2026-04-17T08:40:42Z,,0,32,https://2gis.com/firm/70000001046966573,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Macaroniland,продуктовый магазин,Продуктовые магазины,"Архангельская улица, 15",,143421,,,,Красногорск городской округ,Московская область,Россия,Пн: 09:00-22:00; Вт: 09:00-22:00; Ср: 09:00-22:00; Чт: 09:00-22:00; Пт: 09:00-22:00; Сб: 09:00-22:00; Вс: 09:00-22:00,+03:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70000001109552306,55.769785,37.229495,70030076517540132,,,1,70000001109552305,Macaroniland,продуктовый магазин,Продуктовые магазины,shop,1,4,2026-04-28T11:51:26Z,,0,32,https://2gis.com/firm/70000001109552306,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Mango,продуктовый магазин,Продуктовые магазины; Доставка продуктов,"Парковая улица, 52",1 этаж,141702,Гранитный м-н,,Долгопрудный,Долгопрудный городской округ,Московская область,Россия,Пн: 08:00-24:00; Вт: 08:00-24:00; Ср: 08:00-24:00; Чт: 08:00-24:00; Пт: 08:00-24:00; Сб: 08:00-24:00; Вс: 08:00-24:00,+03:00,5.0,5,89175841177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70000001074635946,55.947142,37.483437,70030076170421325,,,2,70000001038096846,Mango,продуктовый магазин,Продуктовые магазины,shop,2,5,2026-07-09T13:45:32Z,,0,32,https://2gis.com/firm/70000001074635946,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Mango,продуктовый магазин,Продуктовые магазины; Разливное пиво,"Молодёжная улица, 78",1 этаж,141501,8-й м-н,,Химки,Химки городской округ,Московская область,Россия,Пн: 00:00-24:00; Вт: 00:00-24:00; Ср: 00:00-24:00; Чт: 00:00-24:00; Пт: 00:00-24:00; Сб: 00:00-24:00; Вс: 00:00-24:00 (Время продажи алкоголя ограничено.),+03:00,4.7,18,89256041113,89806781559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70000001038096847,55.909818,37.392404,4504235283139737,,,2,70000001038096846,Mango,продуктовый магазин,Разливное пиво,shop,2,10,2026-05-25T11:27:30Z,,0,32,https://2gis.com/firm/70000001038096847,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Mb Маг,продовольственный магазин,Продуктовые магазины; Алкогольные напитки; Табачные изделия и товары для курения,"Юбилейная улица, 27",1 этаж; дверь справа,141021,7-й м-н,,Мытищи,Мытищи городской округ,Московская область,Россия,Пн: 00:00-24:00; Вт: 00:00-24:00; Ср: 00:00-24:00; Чт: 00:00-24:00; Пт: 00:00-24:00; Сб: 00:00-24:00; Вс: 00:00-24:00 (Время продажи алкоголя ограничено.),+03:00,3.8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4504128908547596,55.907292,37.710604,4504235283023380,,,1,4504137598411221,Mb Маг,продовольственный магазин,Продуктовые магазины,common_store,3,4,2026-05-18T11:05:32Z,,0,32,https://2gis.com/firm/4504128908547596,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
